order_item_id,order_id,product_id,quantity,unit_price,discount_pct
4121,102256,109,1,1149,15
4122,102256,112,1,369,0
4123,102256,60,1,449,10
4124,102257,61,1,639,10
4125,102257,116,2,449,0
4126,102257,60,2,449,0
4127,102258,140,1,479,30
4128,102258,60,1,449,10
4129,102258,172,1,319,10
4130,102259,192,1,1169,10
4131,102260,60,2,449,5
4132,102260,165,2,329,0
4133,102260,191,2,399,0
4134,102261,130,1,119,0
4135,102262,165,2,329,0
4136,102262,8,1,1529,15
4137,102262,60,2,449,15
4138,102262,157,1,219,30
4139,102263,60,2,449,5
4140,102263,59,1,1429,10
4141,102263,157,1,219,15
4142,102264,60,1,449,5
4143,102264,157,1,219,15
4144,102265,100,3,509,30
4145,102265,60,3,449,0
4146,102266,60,1,449,15
4147,102267,157,2,219,10
4148,102268,157,1,219,5
4149,102269,60,1,449,15
4150,102269,36,1,1359,0
4151,102269,42,1,529,10
4152,102270,131,1,429,15
4153,102271,60,1,449,15
4154,102272,60,1,449,0
4155,102272,167,1,1109,5
4156,102272,157,1,219,15
4157,102272,109,1,1149,10
4158,102273,173,3,3109,0
4159,102274,104,2,219,0
4160,102274,89,1,219,0
4161,102274,31,2,12839,5
4162,102274,60,3,449,10
4163,102275,60,1,449,0
4164,102276,60,1,449,15
4165,102277,109,1,1149,0
4166,102277,157,1,219,30
4167,102278,60,1,449,10
4168,102279,60,1,449,0
4169,102280,157,1,219,0
4170,102280,60,1,449,0
4171,102281,99,1,749,0
4172,102282,111,1,409,0
4173,102283,124,1,459,10
4174,102284,62,1,219,0
4175,102284,157,1,219,0
4176,102284,60,1,449,0
4177,102285,60,1,449,0
4178,102286,60,2,449,0
4179,102287,73,1,1829,0
4180,102288,110,1,589,30
4181,102288,60,1,449,0
4182,102289,109,1,1149,0
4183,102290,196,2,309,20
4184,102290,163,1,479,0
4185,102291,60,2,449,10
4186,102291,131,1,429,10
4187,102292,115,1,329,10
4188,102292,68,1,929,10
4189,102292,173,1,3109,0
4190,102292,39,1,939,0
4191,102293,60,3,449,0
4192,102294,50,1,919,0
4193,102294,42,1,529,5
4194,102295,116,1,449,5
4195,102295,13,1,3559,10
4196,102295,100,2,509,0
4197,102296,109,2,1149,5
4198,102297,60,1,449,10
4199,102297,9,1,6199,10
4200,102298,109,3,1149,0
4201,102299,144,1,399,0
4202,102299,60,1,449,0
4203,102299,120,1,989,15
4204,102300,137,1,2069,5
4205,102300,116,1,449,5
4206,102301,54,2,759,15
4207,102301,60,1,449,10
4208,102302,165,2,329,10
4209,102302,60,1,449,5
4210,102303,57,2,2029,20
4211,102303,60,2,449,0
4212,102304,152,1,5909,0
4213,102305,60,1,449,0
4214,102305,157,1,219,10
4215,102306,157,3,219,15
4216,102306,60,1,449,0
4217,102307,165,1,329,0
4218,102307,159,2,789,5
4219,102307,107,1,179,30
4220,102308,90,2,269,5
4221,102309,68,1,929,20
4222,102310,60,1,449,30
4223,102310,165,1,329,10
4224,102311,50,1,919,0
4225,102311,135,1,209,5
4226,102311,60,3,449,15
4227,102311,107,1,179,10
4228,102312,62,1,219,0
4229,102312,60,1,449,5
4230,102312,69,1,1289,0
4231,102313,128,1,349,15
4232,102313,50,2,919,10
4233,102313,191,1,399,0
4234,102313,161,1,1269,15
4235,102314,12,1,6099,5
4236,102315,60,2,449,0
4237,102316,128,1,349,0
4238,102317,60,1,449,0
4239,102317,157,1,219,15
4240,102318,188,1,479,0
4241,102318,194,1,559,15
4242,102319,111,1,409,0
4243,102319,60,2,449,10
4244,102320,123,1,2209,0
4245,102320,60,1,449,0
4246,102321,60,1,449,0
4247,102321,176,1,839,10
4248,102322,89,1,219,0
4249,102322,163,1,479,5
4250,102323,60,2,449,20
4251,102323,32,1,23259,10
4252,102324,60,1,449,0
4253,102324,103,1,209,10
4254,102325,121,1,759,20
4255,102326,60,1,449,0
4256,102326,189,3,639,0
4257,102327,60,1,449,0
4258,102327,70,1,889,0
4259,102328,109,1,1149,10
4260,102328,128,1,349,5
4261,102329,60,1,449,0
4262,102329,107,1,179,0
4263,102330,60,1,449,20
4264,102330,47,1,4559,15
4265,102330,143,1,259,0
4266,102330,155,1,2759,15
4267,102330,114,1,229,15
4268,102331,126,1,259,0
4269,102331,128,1,349,0
4270,102332,60,1,449,0
4271,102333,60,1,449,10
4272,102333,149,2,709,0
4273,102333,109,1,1149,0
4274,102334,62,2,219,0
4275,102335,60,2,449,0
4276,102335,109,1,1149,10
4277,102336,172,1,319,10
4278,102336,143,1,259,0
4279,102336,68,1,929,0
4280,102337,60,1,449,10
4281,102338,109,1,1149,20
4282,102338,67,1,719,0
4283,102338,141,1,409,20
4284,102339,143,1,259,30
4285,102339,60,1,449,15
4286,102340,64,1,339,5
4287,102340,7,1,15219,0
4288,102340,191,2,399,20
4289,102340,60,1,449,15
4290,102340,192,1,1169,5
4291,102341,157,1,219,15
4292,102341,60,2,449,0
4293,102341,89,1,219,0
4294,102342,60,1,449,0
4295,102342,143,2,259,0
4296,102342,62,2,219,5
4297,102343,126,1,259,10
4298,102343,165,1,329,0
4299,102344,60,1,449,0
4300,102345,39,2,939,5
4301,102345,36,1,1359,0
4302,102346,165,1,329,0
4303,102346,195,3,349,0
4304,102346,89,1,219,30
4305,102346,60,1,449,5
4306,102347,179,1,559,0
4307,102348,53,1,1089,0
4308,102348,157,2,219,10
4309,102348,45,1,1419,20
4310,102348,109,1,1149,10
4311,102349,34,1,829,20
4312,102349,60,1,449,0
4313,102349,131,1,429,20
4314,102349,188,2,479,0
4315,102349,9,2,6199,5
4316,102350,60,1,449,0
4317,102351,38,1,2469,0
4318,102351,60,1,449,0
4319,102352,60,1,449,30
4320,102353,60,1,449,0
4321,102353,165,1,329,0
4322,102353,158,1,709,20
4323,102354,60,1,449,10
4324,102355,37,1,999,0
4325,102355,60,3,449,5
4326,102356,183,1,8939,20
4327,102356,166,3,399,10
4328,102357,11,1,7569,10
4329,102357,157,1,219,15
4330,102358,157,1,219,0
4331,102358,60,2,449,10
4332,102359,60,2,449,10
4333,102359,130,1,119,0
4334,102360,62,1,219,5
4335,102360,42,1,529,0
4336,102360,60,1,449,5
4337,102361,127,1,459,0
4338,102361,60,2,449,10
4339,102362,36,1,1359,30
4340,102363,64,1,339,15
4341,102364,50,2,919,10
4342,102365,128,2,349,30
4343,102365,60,2,449,5
4344,102366,89,1,219,0
4345,102366,4,2,15869,10
4346,102366,165,1,329,5
4347,102366,39,1,939,0
4348,102367,107,2,179,5
4349,102367,172,2,319,10
4350,102367,62,1,219,0
4351,102367,157,1,219,0
4352,102368,135,1,209,10
4353,102368,60,1,449,0
4354,102368,162,1,1969,5
4355,102369,157,1,219,5
4356,102369,67,1,719,0
4357,102369,172,1,319,15
4358,102370,143,1,259,0
4359,102371,34,1,829,5
4360,102371,60,1,449,0
4361,102371,33,1,1269,5
4362,102372,60,1,449,0
4363,102372,178,1,809,0
4364,102373,60,1,449,0
4365,102373,189,1,639,15
4366,102374,8,2,1529,15
4367,102375,89,1,219,0
4368,102375,44,3,3189,0
4369,102375,109,1,1149,5
4370,102376,60,2,449,0
4371,102377,136,3,1299,5
4372,102377,60,1,449,15
4373,102378,60,2,449,0
4374,102379,60,1,449,0
4375,102380,60,1,449,0
4376,102381,134,1,1449,10
4377,102381,72,1,2399,0
4378,102381,60,1,449,10
4379,102382,60,3,449,10
4380,102383,157,3,219,0
4381,102383,28,1,2139,10
4382,102384,143,1,259,10
4383,102385,60,2,449,0
4384,102386,60,1,449,0
4385,102386,55,1,909,20
4386,102386,143,3,259,0
4387,102386,193,1,3809,10
4388,102387,60,3,449,0
4389,102387,157,1,219,0
4390,102388,60,1,449,20
4391,102388,9,2,6199,10
4392,102389,60,1,449,0
4393,102390,157,2,219,5
4394,102391,60,1,449,10
4395,102391,134,1,1449,0
4396,102391,165,1,329,0
4397,102391,195,3,349,30
4398,102392,143,2,259,5
4399,102393,165,1,329,10
4400,102393,60,1,449,0
4401,102393,9,3,6199,15
4402,102394,42,2,529,10
4403,102395,60,1,449,0
4404,102396,107,2,179,0
4405,102397,157,1,219,15
4406,102398,145,1,389,0
4407,102398,62,1,219,0
4408,102399,57,1,2029,0
4409,102400,67,1,719,0
4410,102401,112,1,369,5
4411,102402,60,1,449,10
4412,102403,165,1,329,5
4413,102403,172,1,319,15
4414,102404,60,1,449,15
4415,102404,172,2,319,0
4416,102405,60,3,449,5
4417,102405,67,1,719,5
4418,102406,135,1,209,30
4419,102407,152,1,5909,0
4420,102408,62,2,219,5
4421,102409,50,1,919,15
4422,102409,165,1,329,10
4423,102409,135,1,209,5
4424,102409,89,1,219,0
4425,102410,60,1,449,5
4426,102411,126,2,259,15
4427,102411,60,1,449,10
4428,102412,126,1,259,10
4429,102412,124,3,459,0
4430,102413,60,1,449,15
4431,102413,130,1,119,20
4432,102414,103,1,209,20
4433,102414,89,1,219,20
4434,102414,66,1,1569,0
4435,102415,60,1,449,10
4436,102415,157,1,219,0
4437,102415,155,2,2759,30
4438,102416,112,1,369,20
4439,102416,126,1,259,0
4440,102416,83,1,699,10
4441,102417,62,1,219,0
4442,102418,60,1,449,30
4443,102418,165,1,329,0
4444,102418,100,1,509,0
4445,102419,60,1,449,20
4446,102420,60,1,449,0
4447,102421,100,1,509,5
4448,102421,146,1,259,0
4449,102421,97,1,4659,0
4450,102422,60,1,449,20
4451,102423,109,1,1149,5
4452,102424,60,2,449,10
4453,102425,65,1,289,5
4454,102425,135,1,209,5
4455,102426,60,3,449,10
4456,102426,183,1,8939,0
4457,102426,147,2,1459,0
4458,102426,122,1,609,0
4459,102427,60,1,449,5
4460,102427,62,1,219,0
4461,102428,93,1,2169,30
4462,102428,114,3,229,0
4463,102429,60,1,449,10
4464,102430,58,2,1319,5
4465,102430,60,2,449,0
4466,102431,60,1,449,0
4467,102432,109,1,1149,20
4468,102433,62,3,219,0
4469,102434,111,1,409,5
4470,102434,109,1,1149,0
4471,102435,155,1,2759,5
4472,102435,62,1,219,0
4473,102435,60,1,449,0
4474,102436,60,1,449,15
4475,102437,60,1,449,10
4476,102437,143,1,259,0
4477,102437,50,1,919,0
4478,102437,135,1,209,0
4479,102437,167,1,1109,10
4480,102438,72,1,2399,5
4481,102438,73,1,1829,0
4482,102438,157,1,219,0
4483,102438,60,1,449,0
4484,102439,135,1,209,0
4485,102440,60,1,449,15
4486,102440,55,2,909,0
4487,102440,165,1,329,0
4488,102440,114,1,229,20
4489,102441,157,1,219,10
4490,102441,60,1,449,0
4491,102441,138,1,419,0
4492,102442,157,1,219,20
4493,102443,60,1,449,0
4494,102443,159,1,789,5
4495,102443,157,1,219,20
4496,102444,74,1,1359,15
4497,102444,138,3,419,0
4498,102445,60,1,449,0
4499,102446,109,1,1149,0
4500,102446,62,1,219,10
4501,102446,60,1,449,5
4502,102446,157,1,219,5
4503,102446,128,2,349,5
4504,102447,101,1,609,0
4505,102448,109,1,1149,0
4506,102448,60,1,449,0
4507,102449,87,2,349,10
4508,102449,60,1,449,0
4509,102450,60,3,449,5
4510,102451,60,1,449,0
4511,102452,60,1,449,0
4512,102452,42,1,529,0
4513,102452,63,1,509,0
4514,102453,60,1,449,10
4515,102454,128,1,349,10
4516,102455,60,1,449,0
4517,102455,65,3,289,0
4518,102456,60,1,449,0
4519,102457,60,2,449,10
4520,102458,60,1,449,15
4521,102458,62,1,219,0
4522,102459,135,1,209,0
4523,102460,196,1,309,0
4524,102461,9,1,6199,10
4525,102461,157,1,219,0
4526,102461,109,1,1149,5
4527,102461,131,1,429,0
4528,102461,134,1,1449,10
4529,102462,103,1,209,20
4530,102463,60,1,449,15
4531,102464,128,2,349,0
4532,102465,157,1,219,0
4533,102465,161,1,1269,0
4534,102466,62,1,219,15
4535,102467,60,1,449,0
4536,102468,60,1,449,0
4537,102468,196,1,309,0
4538,102469,60,1,449,5
4539,102470,112,1,369,0
4540,102471,62,1,219,0
4541,102472,157,1,219,0
4542,102472,50,2,919,10
4543,102472,60,2,449,0
4544,102473,60,1,449,10
4545,102474,109,1,1149,15
4546,102475,111,1,409,0
4547,102475,157,1,219,20
4548,102476,60,1,449,10
4549,102476,41,1,1799,20
4550,102476,54,1,759,0
4551,102476,113,2,699,15
4552,102477,50,2,919,30
4553,102478,128,2,349,10
4554,102478,60,1,449,15
4555,102479,109,1,1149,20
4556,102479,133,1,739,0
4557,102480,60,1,449,10
4558,102481,60,1,449,5
4559,102481,141,3,409,0
4560,102481,114,1,229,5
4561,102481,109,1,1149,10
4562,102481,165,2,329,10
4563,102482,164,3,1669,30
4564,102482,125,1,1749,0
4565,102482,157,1,219,0
4566,102482,124,1,459,5
4567,102482,90,1,269,10
4568,102483,107,1,179,10
4569,102483,60,1,449,10
4570,102484,157,1,219,5
4571,102485,93,2,2169,10
4572,102485,150,1,1489,5
4573,102486,60,2,449,20
4574,102486,128,1,349,0
4575,102486,62,1,219,15
4576,102487,104,3,219,20
4577,102487,157,1,219,10
4578,102487,146,1,259,20
4579,102487,60,2,449,0
4580,102488,68,1,929,5
4581,102489,109,1,1149,5
4582,102489,60,1,449,5
4583,102490,58,1,1319,20
4584,102491,49,1,689,0
4585,102492,112,1,369,0
4586,102493,61,1,639,10
4587,102494,114,1,229,5
4588,102494,156,1,5499,0
4589,102494,60,1,449,15
4590,102494,73,1,1829,5
4591,102495,60,2,449,0
4592,102496,50,1,919,15
4593,102496,145,1,389,10
4594,102497,60,1,449,5
4595,102497,157,1,219,0
4596,102497,130,1,119,5
4597,102498,175,1,7819,5
4598,102498,60,1,449,10
4599,102498,64,2,339,0
4600,102499,112,1,369,20
4601,102499,60,2,449,15
4602,102500,138,1,419,0
4603,102501,60,1,449,10
4604,102501,157,1,219,0
4605,102502,60,1,449,5
4606,102502,112,2,369,10
4607,102502,191,2,399,5
4608,102503,100,1,509,10
4609,102504,165,1,329,10
4610,102504,60,1,449,20
4611,102505,60,1,449,5
4612,102505,9,1,6199,0
4613,102505,50,1,919,15
4614,102506,128,1,349,30
4615,102506,44,1,3189,0
4616,102507,114,1,229,0
4617,102508,91,1,1479,0
4618,102508,120,2,989,0
4619,102508,123,2,2209,10
4620,102509,109,1,1149,0
4621,102510,60,1,449,15
4622,102510,157,1,219,0
4623,102511,60,1,449,0
4624,102511,150,1,1489,0
4625,102511,112,2,369,10
4626,102512,186,1,2859,30
4627,102513,60,1,449,10
4628,102514,60,1,449,0
4629,102514,73,1,1829,20
4630,102514,144,1,399,10
4631,102515,60,3,449,5
4632,102516,68,1,929,30
4633,102517,158,3,709,10
4634,102517,103,3,209,10
4635,102517,87,1,349,5
4636,102518,44,1,3189,0
4637,102518,66,1,1569,15
4638,102519,50,1,919,30
4639,102520,60,1,449,5
4640,102521,22,1,110409,10
4641,102522,165,1,329,5
4642,102522,189,1,639,30
4643,102523,60,1,449,5
4644,102523,68,1,929,0
4645,102524,67,2,719,0
4646,102524,60,1,449,10
4647,102525,157,1,219,30
4648,102526,60,1,449,0
4649,102527,94,1,1579,0
4650,102528,83,1,699,5
4651,102529,45,1,1419,0
4652,102529,143,1,259,0
4653,102529,138,1,419,5
4654,102529,60,1,449,0
4655,102530,68,2,929,5
4656,102530,60,1,449,10
4657,102530,165,1,329,0
4658,102530,164,1,1669,0
4659,102531,62,3,219,0
4660,102532,73,2,1829,5
4661,102533,109,1,1149,15
4662,102534,109,1,1149,0
4663,102534,60,1,449,0
4664,102535,165,1,329,30
4665,102535,67,1,719,30
4666,102535,8,1,1529,0
4667,102535,130,1,119,0
4668,102536,69,1,1289,0
4669,102536,147,2,1459,0
4670,102536,157,2,219,5
4671,102536,83,1,699,0
4672,102537,113,2,699,0
4673,102538,130,2,119,0
4674,102538,165,2,329,30
4675,102538,181,2,1779,5
4676,102538,135,1,209,10
4677,102539,60,1,449,0
4678,102540,60,1,449,0
4679,102540,93,1,2169,0
4680,102541,60,1,449,15
4681,102542,67,1,719,0
4682,102543,128,1,349,20
4683,102543,60,2,449,20
4684,102544,60,2,449,15
4685,102545,60,2,449,5
4686,102546,60,2,449,0
4687,102546,59,2,1429,5
4688,102547,26,1,8079,0
4689,102548,153,1,4949,5
4690,102549,51,1,3809,0
4691,102549,145,1,389,0
4692,102550,58,1,1319,0
4693,102550,60,1,449,30
4694,102550,172,1,319,0
4695,102550,157,1,219,10
4696,102551,60,2,449,0
4697,102552,60,2,449,0
4698,102552,130,1,119,20
4699,102553,143,1,259,0
4700,102554,90,1,269,10
4701,102554,60,1,449,0
4702,102555,73,1,1829,20
4703,102555,157,1,219,0
4704,102555,112,2,369,0
4705,102556,60,2,449,0
4706,102557,60,1,449,0
4707,102558,60,3,449,0
4708,102559,73,1,1829,20
4709,102559,141,2,409,0
4710,102559,60,2,449,20
4711,102560,83,1,699,0
4712,102561,60,1,449,0
4713,102562,157,1,219,10
4714,102562,102,1,219,0
4715,102562,62,1,219,10
4716,102563,60,2,449,0
4717,102564,193,1,3809,0
4718,102565,165,3,329,0
4719,102566,113,1,699,0
4720,102567,157,1,219,0
4721,102568,8,1,1529,5
4722,102568,93,2,2169,0
4723,102569,5,2,12569,0
4724,102570,165,1,329,20
4725,102571,12,1,6099,5
4726,102571,60,1,449,10
4727,102572,35,1,459,0
4728,102573,109,1,1149,0
4729,102573,152,3,5909,0
4730,102574,60,1,449,5
4731,102575,60,2,449,0
4732,102575,157,1,219,5
4733,102576,60,1,449,0
4734,102576,123,1,2209,0
4735,102577,50,3,919,0
4736,102577,60,1,449,15
4737,102578,103,1,209,0
4738,102578,165,1,329,0
4739,102578,157,1,219,30
4740,102579,60,1,449,0
4741,102580,60,1,449,5
4742,102581,120,1,989,0
4743,102581,60,2,449,10
4744,102582,157,1,219,5
4745,102583,120,2,989,10
4746,102584,60,1,449,0
4747,102584,99,1,749,0
4748,102585,122,1,609,5
4749,102585,60,1,449,15
4750,102586,109,1,1149,0
4751,102587,60,1,449,5
4752,102587,134,1,1449,10
4753,102588,113,3,699,0
4754,102588,105,1,599,5
4755,102589,45,1,1419,0
4756,102589,60,1,449,5
4757,102590,143,2,259,0
4758,102591,60,1,449,10
4759,102591,110,1,589,5
4760,102591,141,1,409,15
4761,102591,157,2,219,10
4762,102591,83,1,699,0
4763,102592,157,1,219,0
4764,102592,190,2,2289,0
4765,102592,65,1,289,0
4766,102592,179,1,559,0
4767,102593,72,2,2399,10
4768,102594,134,1,1449,10
4769,102594,60,1,449,0
4770,102595,60,1,449,10
4771,102596,179,1,559,0
4772,102596,128,1,349,20
4773,102597,60,1,449,0
4774,102598,141,1,409,0
4775,102598,161,2,1269,10
4776,102598,60,1,449,0
4777,102599,115,1,329,20
4778,102599,109,1,1149,0
4779,102599,101,2,609,10
4780,102599,39,1,939,30
4781,102600,109,1,1149,5
4782,102600,120,1,989,20
4783,102600,84,1,3789,0
4784,102600,99,3,749,10
4785,102601,163,2,479,0
4786,102602,60,1,449,15
4787,102603,60,1,449,0
4788,102603,109,1,1149,5
4789,102603,87,1,349,0
4790,102604,131,2,429,10
4791,102605,60,2,449,0
4792,102606,111,1,409,0
4793,102607,128,3,349,0
4794,102608,60,1,449,10
4795,102609,157,1,219,15
4796,102609,60,1,449,10
4797,102610,163,1,479,0
4798,102610,114,2,229,0
4799,102611,60,1,449,0
4800,102611,144,1,399,0
4801,102612,157,2,219,0
4802,102613,163,2,479,0
4803,102613,165,1,329,0
4804,102614,157,1,219,0
4805,102615,157,2,219,0
4806,102616,73,1,1829,0
4807,102617,60,1,449,10
4808,102617,84,1,3789,20
4809,102618,165,1,329,5
4810,102618,195,1,349,0
4811,102618,157,1,219,20
4812,102619,143,1,259,0
4813,102620,109,1,1149,0
4814,102621,157,1,219,10
4815,102622,60,1,449,0
4816,102623,34,1,829,10
4817,102623,60,1,449,10
4818,102624,165,2,329,0
4819,102624,73,3,1829,30
4820,102624,103,1,209,0
4821,102625,60,1,449,0
4822,102625,145,1,389,5
4823,102626,60,1,449,20
4824,102627,60,2,449,20
4825,102627,68,1,929,0
4826,102628,161,3,1269,15
4827,102628,60,1,449,5
4828,102629,60,1,449,15
4829,102630,136,1,1299,0
4830,102631,158,1,709,10
4831,102631,113,1,699,30
4832,102631,111,1,409,30
4833,102631,114,1,229,0
4834,102632,161,1,1269,30
4835,102633,111,1,409,5
4836,102634,157,1,219,0
4837,102634,191,1,399,0
4838,102635,157,1,219,0
4839,102635,60,2,449,0
4840,102635,163,1,479,10
4841,102635,105,3,599,10
4842,102636,112,1,369,15
4843,102636,157,3,219,0
4844,102637,60,1,449,0
4845,102637,165,3,329,10
4846,102637,113,1,699,10
4847,102638,60,1,449,15
4848,102639,60,1,449,0
4849,102639,143,2,259,20
4850,102639,179,1,559,20
4851,102639,66,2,1569,0
4852,102640,60,2,449,5
4853,102640,103,1,209,5
4854,102641,62,2,219,20
4855,102641,60,1,449,5
4856,102642,163,1,479,0
4857,102642,128,1,349,15
4858,102642,146,1,259,30
4859,102642,62,1,219,0
4860,102643,128,1,349,10
4861,102644,138,2,419,0
4862,102644,157,2,219,0
4863,102645,84,2,3789,10
4864,102645,111,1,409,5
4865,102645,140,1,479,15
4866,102645,127,1,459,0
4867,102646,116,1,449,0
4868,102647,50,3,919,5
4869,102647,157,1,219,10
4870,102648,60,2,449,10
4871,102649,60,1,449,0
4872,102650,135,2,209,10
4873,102651,143,1,259,0
4874,102651,157,1,219,30
4875,102651,60,1,449,10
4876,102652,60,1,449,0
4877,102653,157,1,219,20
4878,102653,60,1,449,0
4879,102653,195,1,349,0
4880,102654,165,2,329,0
4881,102654,89,1,219,0
4882,102655,60,1,449,30
4883,102655,143,1,259,0
4884,102656,115,1,329,0
4885,102657,146,1,259,10
4886,102658,84,1,3789,5
4887,102658,152,1,5909,0
4888,102658,27,1,7649,0
4889,102659,159,3,789,30
4890,102659,111,1,409,20
4891,102659,60,2,449,5
4892,102659,109,2,1149,10
4893,102660,137,2,2069,0
4894,102661,60,1,449,10
4895,102661,55,1,909,0
4896,102661,179,1,559,10
4897,102662,60,2,449,0
4898,102663,60,1,449,15
4899,102663,61,1,639,0
4900,102663,157,2,219,15
4901,102664,60,1,449,0
4902,102665,60,2,449,0
4903,102665,62,1,219,5
4904,102665,120,3,989,0
4905,102665,157,1,219,0
4906,102666,157,1,219,5
4907,102666,131,2,429,0
4908,102667,29,1,6899,0
4909,102668,60,1,449,0
4910,102669,191,1,399,10
4911,102669,113,1,699,20
4912,102669,123,1,2209,0
4913,102670,60,1,449,0
4914,102670,131,1,429,0
4915,102671,127,1,459,0
4916,102672,192,1,1169,15
4917,102672,73,1,1829,5
4918,102673,8,2,1529,0
4919,102673,102,1,219,5
4920,102674,48,1,1789,5
4921,102675,167,1,1109,10
4922,102676,60,1,449,5
4923,102677,60,1,449,0
4924,102678,60,1,449,0
4925,102679,69,2,1289,0
4926,102679,73,2,1829,0
4927,102680,109,1,1149,0
4928,102680,43,1,1439,15
4929,102681,60,2,449,0
4930,102682,60,2,449,0
4931,102682,157,2,219,20
4932,102683,165,1,329,0
4933,102684,60,1,449,10
4934,102685,130,3,119,10
4935,102685,60,1,449,0
4936,102685,151,1,889,20
4937,102686,64,1,339,0
4938,102687,143,1,259,0
4939,102687,60,2,449,20
4940,102687,114,1,229,0
4941,102688,122,1,609,0
4942,102689,116,1,449,0
4943,102689,60,1,449,5
4944,102690,157,1,219,0
4945,102690,111,1,409,10
4946,102690,69,1,1289,10
4947,102690,60,1,449,15
4948,102691,135,2,209,0
4949,102691,60,1,449,0
4950,102692,38,1,2469,20
4951,102693,58,1,1319,10
4952,102693,60,1,449,5
4953,102694,60,1,449,0
4954,102695,60,1,449,0
4955,102695,195,2,349,10
4956,102696,113,1,699,5
4957,102697,60,1,449,10
4958,102697,165,1,329,0
4959,102698,60,1,449,0
4960,102698,190,1,2289,15
4961,102699,160,3,309,10
4962,102699,145,2,389,15
4963,102700,59,1,1429,10
4964,102700,73,2,1829,0
4965,102700,145,1,389,0
4966,102701,60,2,449,20
4967,102702,109,1,1149,15
4968,102702,60,2,449,0
4969,102702,89,1,219,0
4970,102703,126,1,259,0
4971,102704,115,1,329,5
4972,102704,95,1,6949,0
4973,102705,9,1,6199,5
4974,102706,60,1,449,10
4975,102706,130,1,119,0
4976,102707,60,2,449,15
4977,102707,62,1,219,15
4978,102708,62,1,219,5
4979,102708,135,1,209,10
4980,102708,60,1,449,0
4981,102709,89,1,219,0
4982,102709,163,1,479,10
4983,102709,73,1,1829,10
4984,102710,158,1,709,20
4985,102711,42,1,529,5
4986,102712,50,2,919,20
4987,102712,193,1,3809,10
4988,102712,115,1,329,0
4989,102713,49,1,689,0
4990,102714,60,1,449,0
4991,102715,60,2,449,20
4992,102716,62,1,219,0
4993,102716,120,1,989,0
4994,102716,32,1,23259,30
4995,102717,135,1,209,0
4996,102718,157,2,219,30
4997,102718,155,1,2759,0
4998,102719,155,1,2759,0
4999,102720,165,1,329,10
5000,102721,112,1,369,5
5001,102721,60,1,449,10
5002,102722,130,1,119,10
5003,102723,87,1,349,5
5004,102723,60,2,449,10
5005,102723,36,1,1359,5
5006,102724,34,1,829,10
5007,102724,60,2,449,20
5008,102725,91,1,1479,0
5009,102725,188,1,479,0
5010,102725,60,1,449,0
5011,102726,155,2,2759,5
5012,102726,60,2,449,5
5013,102726,157,1,219,10
5014,102727,60,1,449,0
5015,102728,60,1,449,0
5016,102729,68,2,929,0
5017,102729,60,1,449,5
5018,102729,71,1,849,10
5019,102730,50,2,919,0
5020,102730,87,1,349,0
5021,102731,35,1,459,20
5022,102731,128,1,349,0
5023,102732,186,1,2859,0
5024,102732,166,1,399,0
5025,102732,187,1,10279,5
5026,102733,60,1,449,0
5027,102734,8,1,1529,5
5028,102735,60,1,449,0
5029,102736,195,1,349,20
5030,102736,60,3,449,0
5031,102737,165,1,329,15
5032,102737,60,1,449,20
5033,102737,140,1,479,5
5034,102737,99,1,749,0
5035,102738,60,1,449,30
5036,102738,115,1,329,10
5037,102739,143,2,259,15
5038,102739,60,1,449,0
5039,102740,177,1,2109,20
5040,102740,191,1,399,10
5041,102740,60,1,449,30
5042,102740,114,1,229,5
5043,102741,160,1,309,5
5044,102741,62,1,219,0
5045,102742,60,1,449,0
5046,102743,60,1,449,0
5047,102743,155,1,2759,0
5048,102744,60,1,449,0
5049,102744,129,1,549,0
5050,102745,165,1,329,0
5051,102745,50,1,919,5
5052,102746,41,2,1799,0
5053,102746,60,1,449,0
5054,102746,143,1,259,0
5055,102747,60,1,449,10
5056,102748,109,1,1149,0
5057,102749,50,1,919,0
5058,102750,114,1,229,20
5059,102750,60,1,449,0
5060,102751,141,1,409,0
5061,102751,114,1,229,10
5062,102752,60,1,449,15
5063,102752,188,1,479,5
5064,102752,113,1,699,0
5065,102753,60,1,449,10
5066,102753,30,1,6999,5
5067,102753,147,1,1459,0
5068,102754,134,2,1449,10
5069,102755,184,1,5269,30
5070,102755,166,1,399,10
5071,102756,109,1,1149,5
5072,102756,40,3,3849,0
5073,102757,60,2,449,0
5074,102758,60,3,449,20
5075,102758,45,1,1419,0
5076,102759,36,1,1359,10
5077,102759,127,1,459,10
5078,102760,157,1,219,5
5079,102761,114,1,229,20
5080,102761,60,2,449,10
5081,102762,44,1,3189,0
5082,102763,142,1,1039,0
5083,102763,128,1,349,0
5084,102763,99,1,749,10
5085,102764,109,1,1149,0
5086,102765,68,3,929,15
5087,102766,60,1,449,0
5088,102767,85,1,2099,10
5089,102767,60,1,449,0
5090,102768,38,1,2469,15
5091,102768,189,1,639,5
5092,102769,194,1,559,0
5093,102770,8,1,1529,20
5094,102770,14,3,4619,0
5095,102770,157,1,219,15
5096,102771,188,1,479,10
5097,102772,157,1,219,5
5098,102772,60,1,449,15
5099,102773,99,3,749,0
5100,102773,60,2,449,15
5101,102773,75,1,3009,0
5102,102774,194,1,559,0
5103,102774,55,1,909,10
